,종목명,현재가,전일비,등락률,액면가,거래량,시가총액,영업이익,PER,ROA,시장
242,JW중외제약,28950.0,1150.0,-3.82%,2500.0,243037.0,6611.0,630.0,28.19,4.74,KOSPI
243,HSD엔진,9210.0,20.0,+0.22%,1000.0,358521.0,6589.0,-295.0,-219.29,-4.6,KOSPI
244,KCC글라스,41250.0,50.0,+0.12%,1000.0,12529.0,6588.0,1192.0,7.56,4.6,KOSPI
245,SK디앤디,29000.0,300.0,-1.02%,1000.0,155819.0,6435.0,643.0,5.33,3.65,KOSPI
246,SNT모티브,43650.0,350.0,-0.80%,5000.0,12633.0,6383.0,1119.0,6.71,7.37,KOSPI
247,진에어,12130.0,80.0,+0.66%,1000.0,52786.0,6332.0,-673.0,4.43,-7.2,KOSPI
248,한국카본,12100.0,10.0,-0.08%,500.0,112666.0,6281.0,248.0,41.02,3.74,KOSPI
249,F&F홀딩스,15980.0,270.0,-1.66%,500.0,19993.0,6250.0,4862.0,4.21,12.34,KOSPI
250,현대지에프홀딩스,3820.0,5.0,+0.13%,500.0,105372.0,6204.0,600.0,0.34,1.35,KOSPI
251,애경케미칼,12510.0,310.0,+2.54%,500.0,881557.0,6086.0,951.0,35.85,4.79,KOSPI
252,한화투자증권,2805.0,20.0,+0.72%,5000.0,1128001.0,6018.0,344.0,-15.94,-0.46,KOSPI
253,신세계인터내셔날,16820.0,70.0,+0.42%,1000.0,28131.0,6005.0,1153.0,8.25,9.75,KOSPI
254,프레스티지바이오파마,9990.0,100.0,-0.99%,0.0,31915.0,6004.0,-696.0,34.21,-0.46,KOSPI
255,동원F&B,30950.0,250.0,-0.80%,1000.0,7710.0,5972.0,1287.0,5.08,4.53,KOSPI
256,삼양홀딩스,69000.0,300.0,+0.44%,5000.0,2830.0,5909.0,1323.0,3.47,2.35,KOSPI
257,쿠쿠홀딩스,16600.0,150.0,-0.90%,100.0,28398.0,5903.0,879.0,5.65,10.6,KOSPI
258,동아쏘시오홀딩스,92600.0,500.0,-0.54%,5000.0,5693.0,5879.0,379.0,16.38,0.46,KOSPI
259,신한알파리츠,6490.0,0.0,0.00%,1000.0,106511.0,5718.0,305.0,33.8,0.57,KOSPI
260,교보증권,4995.0,10.0,+0.20%,5000.0,12716.0,5692.0,517.0,6.76,0.35,KOSPI
261,대한해운,1781.0,51.0,+2.95%,500.0,2592340.0,5685.0,2677.0,8.13,4.13,KOSPI
262,빙그레,56900.0,1000.0,-1.73%,5000.0,19719.0,5605.0,394.0,6.27,3.36,KOSPI
263,케이씨텍,26700.0,300.0,+1.14%,500.0,246661.0,5570.0,603.0,17.09,11.83,KOSPI
264,신영증권,59100.0,700.0,+1.20%,5000.0,1348.0,5547.0,1156.0,5.87,0.91,KOSPI
265,NICE평가정보,9050.0,190.0,-2.06%,500.0,189619.0,5495.0,716.0,10.62,11.51,KOSPI
266,SPC삼립,63000.0,400.0,-0.63%,5000.0,4740.0,5436.0,895.0,10.65,4.23,KOSPI
267,자화전자,24550.0,650.0,-2.58%,500.0,80991.0,5428.0,-117.0,-6.79,-8.09,KOSPI
268,화승엔터프라이즈,8710.0,0.0,0.00%,500.0,127613.0,5277.0,528.0,-10.65,-0.54,KOSPI
269,쏘카,16030.0,820.0,+5.39%,100.0,239454.0,5256.0,95.0,-17.75,-3.56,KOSPI
270,현대홈쇼핑,43500.0,650.0,+1.52%,5000.0,12838.0,5220.0,1106.0,4.76,3.21,KOSPI
271,엠씨넥스,28800.0,250.0,-0.86%,500.0,63747.0,5178.0,107.0,36.55,4.32,KOSPI
272,유안타증권,2590.0,30.0,+1.17%,5000.0,184267.0,5170.0,433.0,12.39,0.32,KOSPI
273,케이카,10700.0,70.0,-0.65%,500.0,38511.0,5145.0,500.0,17.83,5.6,KOSPI
274,쿠쿠홈시스,22900.0,350.0,+1.55%,100.0,21749.0,5138.0,1199.0,6.38,11.77,KOSPI
275,유니드,75700.0,800.0,-1.05%,5000.0,15486.0,5123.0,1479.0,-52.03,8.94,KOSPI
276,일진전기,13750.0,350.0,-2.48%,1000.0,1531978.0,5099.0,315.0,12.63,2.89,KOSPI
277,삼부토건,2485.0,15.0,+0.61%,1000.0,2412719.0,5076.0,-630.0,-4.87,-14.25,KOSPI
278,동아에스티,58900.0,600.0,+1.03%,5000.0,10808.0,5074.0,167.0,95.93,1.12,KOSPI
279,애경산업,19130.0,50.0,-0.26%,1000.0,25444.0,5052.0,390.0,14.49,3.65,KOSPI
280,NICE,13070.0,120.0,+0.93%,500.0,14494.0,4951.0,1452.0,16.3,2.14,KOSPI
281,SK렌터카,10430.0,20.0,+0.19%,500.0,1889.0,4932.0,951.0,26.68,0.67,KOSPI
282,고려제강,19410.0,110.0,+0.57%,1000.0,11026.0,4852.0,1335.0,20.78,3.69,KOSPI
283,흥아해운,2015.0,85.0,-4.05%,500.0,3449989.0,4845.0,297.0,14.93,8.44,KOSPI
284,한섬,19470.0,380.0,+1.99%,500.0,50605.0,4795.0,1683.0,4.78,7.45,KOSPI
285,코람코라이프인프라리츠,5410.0,50.0,-0.92%,500.0,49396.0,4790.0,254.0,19.25,1.07,KOSPI
286,일동제약,17210.0,20.0,+0.12%,1000.0,64953.0,4765.0,-735.0,-3.44,-20.83,KOSPI
287,서연이화,17490.0,10.0,-0.06%,500.0,341193.0,4727.0,1507.0,5.27,3.25,KOSPI
288,한화손해보험,4025.0,35.0,-0.86%,5000.0,158132.0,4699.0,2457.0,1.94,1.08,KOSPI
289,SNT다이내믹스,13990.0,190.0,+1.38%,2500.0,236044.0,4652.0,258.0,17.31,2.54,KOSPI
290,SBS,25450.0,200.0,-0.78%,5000.0,13353.0,4645.0,1856.0,6.69,10.91,KOSPI
291,티웨이항공,2290.0,10.0,-0.43%,500.0,529051.0,4598.0,-1039.0,4.94,-13.35,KOSPI
292,KG케미칼,6660.0,40.0,-0.60%,1000.0,233992.0,4560.0,5011.0,2.59,16.06,KOSPI
293,삼양사,43750.0,400.0,-0.91%,5000.0,14518.0,4512.0,820.0,4.67,2.86,KOSPI
294,화신,12710.0,40.0,+0.32%,500.0,438161.0,4438.0,874.0,7.42,7.91,KOSPI
295,부광약품,6230.0,290.0,-4.45%,500.0,656645.0,4427.0,-2.0,-22.41,-1.06,KOSPI
296,송원산업,18360.0,310.0,-1.66%,500.0,49805.0,4406.0,1851.0,10.9,11.31,KOSPI
297,세아홀딩스,107200.0,1400.0,-1.29%,5000.0,56.0,4288.0,1961.0,4.1,2.72,KOSPI
298,엘브이엠씨홀딩스,2490.0,35.0,-1.39%,0.0,515856.0,4273.0,-144.0,-6.1,-5.98,KOSPI
299,바이오노트,4180.0,55.0,-1.30%,500.0,51595.0,4266.0,2954.0,-2.68,19.0,KOSPI
300,롯데정보통신,27600.0,700.0,-2.47%,5000.0,27834.0,4249.0,343.0,9.22,3.5,KOSPI
301,E1,61900.0,1300.0,-2.06%,5000.0,14875.0,4246.0,2787.0,1.58,3.39,KOSPI
302,LS전선아시아,13670.0,70.0,+0.51%,500.0,5291081.0,4186.0,275.0,-48.48,-1.82,KOSPI
303,HDC,7000.0,150.0,+2.19%,5000.0,100827.0,4182.0,1585.0,5.15,0.33,KOSPI
304,SGC에너지,28900.0,450.0,+1.58%,5000.0,52801.0,4164.0,2094.0,4.98,5.26,KOSPI
305,한국자산신탁,3350.0,25.0,-0.74%,500.0,76303.0,4153.0,1469.0,3.05,8.24,KOSPI
306,아세아시멘트,10590.0,0.0,0.00%,500.0,113970.0,4126.0,1180.0,4.66,3.14,KOSPI
307,LX하우시스,45750.0,1550.0,+3.51%,5000.0,42924.0,4103.0,149.0,-40.17,-4.68,KOSPI
308,유나이티드제약,25150.0,50.0,+0.20%,500.0,16087.0,4086.0,482.0,9.99,11.35,KOSPI
309,풀무원,10550.0,70.0,+0.67%,500.0,13410.0,4022.0,263.0,-16.06,-1.84,KOSPI
310,LF,13710.0,50.0,-0.36%,5000.0,21392.0,4009.0,1852.0,4.01,6.92,KOSPI
311,신성이엔지,1928.0,21.0,-1.08%,500.0,701153.0,3969.0,210.0,10.15,6.5,KOSPI
312,영진약품,2160.0,10.0,-0.46%,500.0,166103.0,3950.0,-74.0,-20.0,-11.06,KOSPI
313,삼천리,96600.0,900.0,-0.92%,5000.0,6449.0,3917.0,912.0,4.77,1.44,KOSPI
314,삼화콘덴서,37400.0,200.0,-0.53%,1000.0,13124.0,3888.0,305.0,15.32,10.54,KOSPI
315,코리아써키트,16370.0,880.0,+5.68%,500.0,462873.0,3867.0,992.0,-25.46,7.27,KOSPI
316,유진투자증권,3985.0,40.0,-0.99%,5000.0,404357.0,3860.0,181.0,34.35,0.18,KOSPI
317,파미셀,6430.0,140.0,-2.13%,500.0,214774.0,3859.0,89.0,173.78,10.52,KOSPI
318,대동,15190.0,990.0,+6.97%,1000.0,3829358.0,3851.0,883.0,14.83,2.59,KOSPI
319,광동제약,7190.0,140.0,+1.99%,1000.0,532540.0,3769.0,382.0,9.77,2.94,KOSPI
320,세아제강,130900.0,2000.0,-1.50%,5000.0,4349.0,3713.0,2152.0,2.21,11.83,KOSPI
321,KB스타리츠,3620.0,15.0,-0.41%,500.0,41908.0,3671.0,-214.0,-6.63,-5.42,KOSPI
322,아세아제지,40700.0,450.0,+1.12%,5000.0,18791.0,3645.0,1094.0,4.36,9.42,KOSPI
323,남해화학,7320.0,30.0,-0.41%,1000.0,52770.0,3636.0,626.0,-22.52,5.81,KOSPI
324,국도화학,40050.0,100.0,-0.25%,5000.0,7377.0,3609.0,969.0,-370.83,5.04,KOSPI
325,현대퓨처넷,3255.0,45.0,+1.40%,500.0,181904.0,3587.0,95.0,295.91,-0.29,KOSPI
326,STX,15120.0,1000.0,+7.08%,2500.0,6324027.0,3577.0,-20.0,-12.74,-2.63,KOSPI
327,대원제약,16260.0,20.0,+0.12%,500.0,215750.0,3571.0,430.0,13.65,6.94,KOSPI
328,KISCO홀딩스,21900.0,0.0,0.00%,1000.0,11113.0,3543.0,1979.0,3.66,7.24,KOSPI
329,한일홀딩스,11450.0,0.0,0.00%,1000.0,5648.0,3530.0,1325.0,3.3,3.96,KOSPI
330,백광산업,7790.0,0.0,0.00%,500.0,0.0,3499.0,279.0,25.37,5.69,KOSPI
331,풍산홀딩스,34700.0,600.0,-1.70%,5000.0,9923.0,3469.0,802.0,6.11,6.67,KOSPI
332,아세아,162400.0,1300.0,-0.79%,5000.0,3095.0,3469.0,2326.0,3.79,5.19,KOSPI
333,LS네트웍스,4400.0,190.0,+4.51%,5000.0,5039868.0,3467.0,80.0,83.02,-0.18,KOSPI
334,효성화학,90100.0,1800.0,-1.96%,5000.0,3748.0,3416.0,-3367.0,-0.73,-13.24,KOSPI
335,남양유업,473000.0,8000.0,-1.66%,5000.0,235.0,3406.0,-868.0,-6.43,-8.53,KOSPI
336,이아이디,1392.0,0.0,0.00%,200.0,0.0,3393.0,-128.0,-3.07,-18.33,KOSPI
337,에어부산,2905.0,35.0,-1.19%,1000.0,224922.0,3388.0,-813.0,2.68,-13.44,KOSPI
338,HL홀딩스,33300.0,100.0,+0.30%,5000.0,6771.0,3386.0,858.0,24.32,0.11,KOSPI
339,BGF,3525.0,10.0,-0.28%,1000.0,85406.0,3374.0,612.0,6.06,1.34,KOSPI
340,HJ중공업,4050.0,50.0,-1.22%,5000.0,24400.0,3373.0,66.0,-2.93,-2.03,KOSPI
341,대한제강,14350.0,760.0,+5.59%,1000.0,116005.0,3360.0,2154.0,3.9,11.22,KOSPI
342,대원강업,5400.0,80.0,-1.46%,500.0,120707.0,3348.0,221.0,7.09,2.33,KOSPI
343,한진,22350.0,950.0,+4.44%,5000.0,82376.0,3341.0,1145.0,16.46,1.3,KOSPI
344,신도리코,33100.0,200.0,-0.60%,5000.0,1475.0,3336.0,-22.0,10.55,4.37,KOSPI
345,DB,1648.0,11.0,+0.67%,500.0,379432.0,3315.0,236.0,14.46,1.12,KOSPI
346,조광피혁,49700.0,100.0,-0.20%,5000.0,450.0,3305.0,5.0,31.62,1.37,KOSPI
347,대상홀딩스,9020.0,2080.0,+29.97%,1000.0,9731240.0,3266.0,1438.0,34.69,2.04,KOSPI
348,콘텐트리중앙,16700.0,1580.0,+10.45%,5000.0,732187.0,3217.0,-716.0,-4.2,-3.3,KOSPI
349,이리츠코크렙,5050.0,50.0,-0.98%,500.0,23154.0,3199.0,168.0,37.13,1.24,KOSPI
350,서흥,27600.0,300.0,+1.10%,500.0,6519.0,3193.0,620.0,45.17,4.68,KOSPI
351,한국쉘석유,243500.0,0.0,0.00%,5000.0,2602.0,3166.0,351.0,8.9,15.81,KOSPI
352,지누스,16600.0,200.0,-1.19%,500.0,42745.0,3138.0,656.0,49.26,2.75,KOSPI
353,포스코스틸리온,52000.0,1100.0,-2.07%,5000.0,33875.0,3120.0,382.0,45.94,4.02,KOSPI
354,한국토지신탁,1226.0,3.0,-0.24%,1000.0,236767.0,3096.0,533.0,-12.51,1.41,KOSPI
355,CR홀딩스,6570.0,50.0,-0.76%,500.0,137704.0,3081.0,226.0,28.32,3.34,KOSPI
356,웅진씽크빅,2650.0,25.0,+0.95%,500.0,1353804.0,3061.0,276.0,-35.81,0.4,KOSPI
357,서울가스,60500.0,600.0,-0.98%,5000.0,10088.0,3025.0,33.0,15.41,1.01,KOSPI
358,농심홀딩스,65200.0,600.0,-0.91%,5000.0,4415.0,3024.0,528.0,5.57,2.52,KOSPI
359,한일현대시멘트,15610.0,390.0,-2.44%,5000.0,30182.0,3017.0,352.0,9.05,5.73,KOSPI
360,이엔플러스,4420.0,355.0,+8.73%,500.0,3169927.0,3004.0,-132.0,-2.45,-32.5,KOSPI
361,KEC,1484.0,43.0,+2.98%,500.0,2330749.0,2979.0,180.0,-15.14,5.56,KOSPI
362,DL건설,13470.0,30.0,+0.22%,5000.0,11351.0,2971.0,811.0,5.94,3.24,KOSPI
363,사조대림,32100.0,1700.0,-5.03%,5000.0,39026.0,2942.0,977.0,3.2,6.41,KOSPI
364,STX중공업,10220.0,70.0,+0.69%,2500.0,88465.0,2918.0,113.0,35.36,3.34,KOSPI
365,SK증권,617.0,3.0,-0.48%,500.0,567502.0,2916.0,179.0,15.82,0.15,KOSPI
366,스카이라이프,6090.0,10.0,+0.16%,2500.0,45289.0,2912.0,632.0,27.94,1.75,KOSPI
367,이수화학,12780.0,220.0,-1.69%,5000.0,125655.0,2904.0,360.0,-38.96,2.23,KOSPI
368,동국홀딩스,9130.0,150.0,-1.62%,5000.0,42238.0,2903.0,7435.0,-1.2,6.66,KOSPI
369,일성신약,21700.0,0.0,0.00%,1000.0,4049.0,2886.0,13.0,14.23,24.31,KOSPI
370,코오롱플라스틱,7560.0,10.0,-0.13%,1000.0,120550.0,2873.0,460.0,8.99,9.44,KOSPI
371,일양약품,15020.0,140.0,-0.92%,2500.0,16196.0,2867.0,404.0,49.25,6.4,KOSPI
372,종근당홀딩스,56800.0,1000.0,+1.79%,2500.0,7899.0,2846.0,-329.0,7.56,-1.65,KOSPI
373,모토닉,8560.0,40.0,-0.47%,500.0,9699.0,2825.0,138.0,11.89,4.71,KOSPI
374,SNT홀딩스,17320.0,220.0,+1.29%,500.0,5086.0,2824.0,1447.0,4.39,4.69,KOSPI
375,휴스틸,5020.0,20.0,-0.40%,1000.0,175358.0,2821.0,2892.0,1.32,21.05,KOSPI
376,알루코,2925.0,85.0,-2.82%,500.0,427164.0,2820.0,346.0,15.98,1.97,KOSPI
377,한국철강,6600.0,90.0,+1.38%,1000.0,22093.0,2802.0,1215.0,3.03,8.64,KOSPI
378,YG PLUS,4420.0,85.0,-1.89%,500.0,284018.0,2804.0,103.0,11.48,7.19,KOSPI
379,대한제당,3115.0,15.0,+0.48%,500.0,424529.0,2794.0,381.0,8.95,2.12,KOSPI
380,이연제약,15030.0,150.0,-0.99%,500.0,15738.0,2794.0,96.0,32.96,1.54,KOSPI
381,아이마켓코리아,8350.0,170.0,+2.08%,500.0,51222.0,2791.0,563.0,23.79,2.48,KOSPI
382,수산인더스트리,19320.0,20.0,+0.10%,200.0,30426.0,2760.0,506.0,6.11,8.59,KOSPI
383,신성통상,1919.0,59.0,-2.98%,500.0,572250.0,2758.0,1441.0,4.14,7.95,KOSPI
384,지역난방공사,23700.0,200.0,-0.84%,5000.0,4132.0,2744.0,-4039.0,-2.08,-2.63,KOSPI
385,현대차증권,8650.0,0.0,0.00%,5000.0,7030.0,2743.0,1146.0,5.26,0.92,KOSPI
386,에이프로젠,1029.0,51.0,-4.72%,500.0,5124949.0,2725.0,-1193.0,-2.7,-21.55,KOSPI
387,도화엔지니어링,8070.0,0.0,0.00%,500.0,62156.0,2721.0,119.0,-474.71,0.31,KOSPI
388,HD현대에너지솔루션,24200.0,150.0,-0.62%,5000.0,41300.0,2710.0,902.0,6.99,9.63,KOSPI
389,락앤락,6250.0,110.0,+1.79%,500.0,74136.0,2708.0,23.0,-6.62,-2.0,KOSPI
390,잇츠한불,12300.0,130.0,-1.05%,500.0,9071.0,2697.0,48.0,-42.12,0.68,KOSPI
391,동화약품,9630.0,60.0,-0.62%,1000.0,30699.0,2690.0,299.0,9.22,4.75,KOSPI
392,남선알미늄,2080.0,10.0,-0.48%,500.0,336013.0,2685.0,-25.0,33.02,7.38,KOSPI
393,조일알미늄,2115.0,55.0,-2.53%,500.0,542665.0,2678.0,158.0,-57.16,4.98,KOSPI
394,티와이홀딩스,5300.0,180.0,-3.28%,500.0,100448.0,2673.0,224.0,5.67,4.3,KOSPI
395,한국콜마홀딩스,7250.0,170.0,+2.40%,500.0,241004.0,2666.0,330.0,805.56,1.05,KOSPI
396,환인제약,14270.0,210.0,-1.45%,500.0,14212.0,2654.0,298.0,9.66,6.57,KOSPI
397,STX엔진,11480.0,40.0,-0.35%,2500.0,13168.0,2641.0,-88.0,-18.16,-3.16,KOSPI
398,LG헬로비전,3395.0,55.0,-1.59%,2500.0,104509.0,2629.0,538.0,-9.59,-1.79,KOSPI
399,제주은행,8120.0,260.0,-3.10%,5000.0,306632.0,2609.0,270.0,12.25,0.32,KOSPI
400,BYC,416500.0,2000.0,-0.48%,5000.0,170.0,2602.0,253.0,17.01,5.22,KOSPI
401,한미글로벌,23100.0,500.0,+2.21%,500.0,111871.0,2531.0,307.0,11.18,8.18,KOSPI
402,세진중공업,4435.0,15.0,-0.34%,500.0,53456.0,2521.0,249.0,15.95,2.38,KOSPI
403,JW홀딩스,3460.0,50.0,-1.42%,500.0,52848.0,2509.0,1033.0,18.7,4.18,KOSPI
404,현대코퍼레이션,18900.0,50.0,+0.27%,5000.0,10264.0,2500.0,668.0,4.77,4.45,KOSPI
405,한솔제지,10490.0,50.0,+0.48%,5000.0,33342.0,2497.0,1302.0,66.39,3.6,KOSPI
406,다올투자증권,4065.0,345.0,-7.82%,5000.0,383719.0,2476.0,1070.0,16.33,0.66,KOSPI
407,케이씨,18130.0,440.0,-2.37%,500.0,30305.0,2457.0,1012.0,3.29,12.07,KOSPI
408,제일약품,16660.0,200.0,-1.19%,500.0,63376.0,2450.0,-135.0,67.45,-3.4,KOSPI
409,롯데하이마트,10370.0,20.0,+0.19%,5000.0,15246.0,2448.0,-520.0,-1.79,-19.52,KOSPI
410,한국무브넥스,8010.0,160.0,-1.96%,1000.0,476728.0,2439.0,370.0,5.58,4.76,KOSPI
411,하나제약,13660.0,60.0,-0.44%,500.0,20401.0,2428.0,312.0,10.23,7.49,KOSPI
412,광주신세계,30450.0,350.0,+1.16%,1000.0,7876.0,2423.0,656.0,4.58,6.45,KOSPI
413,동양,1011.0,20.0,-1.94%,500.0,374141.0,2413.0,79.0,9.54,1.0,KOSPI
414,SIMPAC,3650.0,40.0,-1.08%,500.0,31110.0,2388.0,1189.0,56.15,8.15,KOSPI
415,한전산업,7300.0,50.0,-0.68%,500.0,63894.0,2380.0,187.0,13.13,10.14,KOSPI
416,진원생명과학,3025.0,65.0,-2.10%,1000.0,297180.0,2374.0,-401.0,-4.47,-16.11,KOSPI
417,AK홀딩스,17870.0,80.0,-0.45%,5000.0,1490.0,2367.0,-218.0,37.78,-2.49,KOSPI
418,코오롱글로벌,12470.0,200.0,+1.63%,5000.0,93173.0,2361.0,1667.0,6.36,5.25,KOSPI
419,삼영무역,12660.0,0.0,0.00%,500.0,4285.0,2338.0,194.0,3.99,9.59,KOSPI
420,경방,8520.0,0.0,0.00%,500.0,466.0,2336.0,319.0,-23.41,0.35,KOSPI
421,TYM,5170.0,40.0,-0.77%,2500.0,144082.0,2329.0,1220.0,5.54,13.18,KOSPI
422,부국증권,22300.0,200.0,+0.90%,5000.0,384.0,2312.0,605.0,5.37,2.7,KOSPI
423,신대양제지,5660.0,0.0,0.00%,500.0,51575.0,2281.0,509.0,4.61,5.93,KOSPI
424,이지스밸류리츠,4430.0,20.0,+0.45%,1000.0,39452.0,2279.0,323.0,2.26,7.89,KOSPI
425,제이에스코퍼레이션,16990.0,150.0,-0.88%,100.0,49878.0,2266.0,815.0,4.63,11.89,KOSPI
426,넥센,4190.0,30.0,-0.71%,500.0,14384.0,2243.0,-225.0,7.36,0.04,KOSPI
427,세방,11540.0,40.0,+0.35%,500.0,61202.0,2228.0,451.0,2.54,8.36,KOSPI
428,현대비앤지스틸,14750.0,160.0,-1.07%,5000.0,132590.0,2224.0,335.0,-7.33,3.2,KOSPI
429,KPX홀딩스,52100.0,200.0,-0.38%,5000.0,1070.0,2201.0,555.0,6.26,2.06,KOSPI
430,코오롱,17400.0,60.0,-0.34%,5000.0,3752.0,2197.0,3110.0,12.7,3.95,KOSPI
431,동성케미컬,4420.0,35.0,+0.80%,1000.0,98066.0,2196.0,554.0,4.76,5.45,KOSPI
432,한국제지,1151.0,1.0,-0.09%,1000.0,35387.0,2189.0,35.0,-1.54,1.14,KOSPI
433,대덕,6440.0,50.0,+0.78%,500.0,39069.0,2183.0,1969.0,-17.31,7.36,KOSPI
434,대한제분,128200.0,800.0,-0.62%,5000.0,205.0,2167.0,433.0,3.92,3.13,KOSPI
435,대성에너지,7860.0,90.0,-1.13%,1000.0,143847.0,2162.0,9.0,-117.31,-0.1,KOSPI
436,성신양회,8800.0,70.0,-0.79%,5000.0,135270.0,2157.0,18.0,44.22,-2.29,KOSPI
437,KPX케미칼,44500.0,200.0,-0.45%,5000.0,2642.0,2154.0,465.0,4.29,3.81,KOSPI
438,경농,11030.0,120.0,-1.08%,500.0,141997.0,2153.0,410.0,7.82,7.38,KOSPI
439,경보제약,8870.0,280.0,-3.06%,500.0,389762.0,2121.0,14.0,89.6,0.26,KOSPI
440,대교,2490.0,80.0,-3.11%,500.0,44632.0,2109.0,-500.0,-1.95,-18.4,KOSPI
441,일신방직,9050.0,60.0,-0.66%,500.0,31909.0,2107.0,-160.0,2.12,10.32,KOSPI
442,백산,9360.0,220.0,+2.41%,500.0,169053.0,2106.0,503.0,6.17,13.42,KOSPI
443,한솔테크닉스,6530.0,20.0,-0.31%,5000.0,73878.0,2097.0,551.0,4.03,3.51,KOSPI
444,GS글로벌,2540.0,15.0,-0.59%,2500.0,490748.0,2096.0,705.0,3.81,4.76,KOSPI
445,예스코홀딩스,34900.0,50.0,-0.14%,5000.0,1338.0,2094.0,3.0,6.54,-0.17,KOSPI
446,하이트진로홀딩스,9010.0,40.0,+0.45%,5000.0,7342.0,2091.0,2025.0,-17.67,1.76,KOSPI
447,에이프로젠바이오로직스,308.0,12.0,-3.75%,500.0,3217999.0,2051.0,-54.0,-7.51,0.87,KOSPI
448,디아이씨,5250.0,90.0,+1.74%,500.0,302275.0,2042.0,313.0,9.6,0.74,KOSPI
449,에스엠벡셀,1834.0,45.0,-2.39%,500.0,49381.0,2040.0,34.0,13.69,9.34,KOSPI
450,신한서부티엔디리츠,3625.0,5.0,-0.14%,1000.0,24581.0,2028.0,83.0,45.31,0.78,KOSPI
451,금호건설,5450.0,10.0,-0.18%,5000.0,34601.0,2014.0,559.0,64.88,1.21,KOSPI
452,노루페인트,9990.0,10.0,+0.10%,500.0,138079.0,1998.0,261.0,9.41,1.73,KOSPI
453,디앤디플랫폼리츠,3100.0,5.0,+0.16%,1000.0,48399.0,1996.0,111.0,22.79,0.97,KOSPI
454,벽산,2910.0,0.0,0.00%,500.0,387922.0,1995.0,188.0,6.54,2.11,KOSPI
455,자이에스앤디,5140.0,50.0,-0.96%,1000.0,33134.0,1993.0,1989.0,4.39,12.17,KOSPI
456,JW생명과학,12570.0,30.0,-0.24%,2500.0,9518.0,1990.0,271.0,8.86,6.33,KOSPI
457,무림P&P,3180.0,15.0,+0.47%,2500.0,64868.0,1983.0,683.0,20.25,2.95,KOSPI
458,HDC랩스,7620.0,50.0,+0.66%,500.0,5266.0,1978.0,123.0,15.18,3.13,KOSPI
459,사조산업,39350.0,50.0,-0.13%,5000.0,2144.0,1968.0,552.0,4.9,7.03,KOSPI
460,NPC,5350.0,20.0,-0.37%,500.0,47474.0,1965.0,235.0,6.09,5.49,KOSPI
461,태경산업,6720.0,80.0,-1.18%,500.0,174265.0,1964.0,549.0,12.35,6.19,KOSPI
462,만호제강,47150.0,0.0,0.00%,1000.0,0.0,1957.0,-74.0,74.37,3.24,KOSPI
463,동아지질,13840.0,70.0,+0.51%,500.0,34462.0,1945.0,-306.0,-104.06,-6.31,KOSPI
464,화승인더,3515.0,45.0,-1.26%,500.0,41595.0,1944.0,733.0,-3.92,0.01,KOSPI
465,서연,8280.0,150.0,-1.78%,500.0,93029.0,1944.0,1886.0,2.07,4.44,KOSPI
466,흥국화재,3015.0,15.0,+0.50%,5000.0,25268.0,1937.0,1860.0,0.81,1.06,KOSPI
467,KSS해운,8390.0,70.0,+0.84%,500.0,53266.0,1937.0,695.0,19.07,2.93,KOSPI
468,제일파마홀딩스,12100.0,100.0,-0.82%,500.0,119309.0,1933.0,-75.0,-3.13,-9.46,KOSPI
469,일진다이아,13600.0,120.0,-0.87%,1000.0,19098.0,1932.0,33.0,-50.94,-0.62,KOSPI
470,코람코더원리츠,4770.0,15.0,-0.31%,500.0,25419.0,1927.0,43.0,80.85,0.46,KOSPI
471,KIB플러그에너지,812.0,12.0,-1.46%,500.0,1965301.0,1924.0,129.0,23.2,6.29,KOSPI
472,한세예스24홀딩스,4790.0,105.0,-2.15%,500.0,47397.0,1916.0,1929.0,7.89,2.31,KOSPI
473,에이블씨엔씨,7360.0,0.0,0.00%,500.0,52839.0,1915.0,100.0,43.55,0.55,KOSPI
474,교촌에프앤비,7660.0,70.0,+0.92%,500.0,12714.0,1914.0,88.0,22.2,1.77,KOSPI
475,일진홀딩스,3865.0,10.0,+0.26%,1000.0,40439.0,1907.0,449.0,9.4,1.79,KOSPI
476,키다리스튜디오,5100.0,120.0,+2.41%,500.0,218636.0,1887.0,43.0,-14.45,-0.76,KOSPI
477,이월드,1330.0,25.0,+1.92%,1000.0,225967.0,1886.0,146.0,120.91,1.3,KOSPI
478,미원홀딩스,81000.0,100.0,-0.12%,500.0,72.0,1879.0,228.0,64.29,5.83,KOSPI
479,AJ네트웍스,4130.0,25.0,-0.60%,1000.0,19292.0,1869.0,754.0,-11.77,0.62,KOSPI
480,태경비케이,6690.0,50.0,-0.74%,500.0,173656.0,1845.0,319.0,7.07,8.31,KOSPI
481,아주스틸,6890.0,0.0,0.00%,500.0,6588.0,1823.0,46.0,-7.17,-0.59,KOSPI
482,삼화페인트,6680.0,20.0,+0.30%,500.0,48872.0,1817.0,199.0,18.82,0.92,KOSPI
483,진양홀딩스,3215.0,30.0,-0.92%,500.0,39816.0,1797.0,52.0,-17.38,4.8,KOSPI
484,우진,8710.0,160.0,+1.87%,500.0,392797.0,1770.0,119.0,12.7,5.16,KOSPI
485,한독,12860.0,120.0,-0.92%,500.0,18893.0,1770.0,285.0,-31.6,1.24,KOSPI
486,한농화성,11210.0,330.0,-2.86%,500.0,79125.0,1753.0,45.0,19.84,3.88,KOSPI
